"item_short","CNT","full_credit","no_credit"
"R083Q03","CAN",1705,571
"R083Q03","CHE",699,270
"R083Q03","CZE",588,200
"R083Q03","DEU",572,171
"R083Q03","DNK",589,193
"R083Q03","ESP",584,190
"R083Q03","EST",525,133
"R083Q03","FIN",479,200
"R083Q03","FRA",524,181
"R083Q03","GBR",1219,433
"R083Q03","GRC",439,200
"R083Q03","HKG",495,114
"R083Q03","HRV",482,190
"R083Q03","HUN",411,235
"R083Q03","IRL",711,230
"R083Q03","ISL",280,96
"R083Q03","ISR",586,170
"R083Q03","ITA",994,328
"R083Q03","JPN",614,139
"R083Q03","KOR",531,119
"R083Q03","LTU",564,237
"R083Q03","LUX",440,185
"R083Q03","LVA",432,135
"R083Q03","MAC",438,84
"R083Q03","MNE",359,251
"R083Q03","NLD",466,125
"R083Q03","NOR",460,169
"R083Q03","NZL",373,147
"R083Q03","POL",568,186
"R083Q03","PRT",652,196
"R083Q03","QCH",896,236
"R083Q03","QES",2721,964
"R083Q03","QUC",138,38
"R083Q03","QUE",155,56
"R083Q03","RUS",532,141
"R083Q03","SGP",560,160
"R083Q03","SVK",540,186
"R083Q03","SVN",544,198
"R083Q03","SWE",494,136
"R083Q03","TAP",724,174
"R083Q03","THA",627,317
"R083Q03","TUR",412,276
"R083Q03","USA",460,179
"R083Q04","AUS",1139,546
"R083Q04","AUT",481,308
"R083Q04","BEL",762,317
"R083Q04","CAN",1591,686
"R083Q04","CHE",642,323
"R083Q04","CZE",573,217
"R083Q04","DEU",488,237
"R083Q04","DNK",505,278
"R083Q04","ESP",544,229
"R083Q04","EST",467,190
"R083Q04","FIN",478,199
"R083Q04","FRA",470,225
"R083Q04","GBR",1042,602
"R083Q04","GRC",393,245
"R083Q04","HKG",423,185
"R083Q04","HRV",414,253
"R083Q04","HUN",415,234
"R083Q04","IRL",654,285
"R083Q04","ISL",268,102
"R083Q04","ISR",487,272
"R083Q04","ITA",889,427
"R083Q04","JPN",529,222
"R083Q04","KOR",422,228
"R083Q04","LTU",490,309
"R083Q04","LUX",362,263
"R083Q04","LVA",367,201
"R083Q04","MAC",348,173
"R083Q04","MNE",342,254
"R083Q04","NLD",432,160
"R083Q04","NOR",381,242
"R083Q04","NZL",335,184
"R083Q04","POL",541,212
"R083Q04","PRT",565,284
"R083Q04","QCH",740,393
"R083Q04","QES",2611,1065
"R083Q04","QUC",127,49
"R083Q04","QUE",145,66
"R083Q04","RUS",475,199
"R083Q04","SGP",499,220
"R083Q04","SVK",424,301
"R083Q04","SVN",520,219
"R083Q04","SWE",450,175
"R083Q04","TAP",597,301
"R083Q04","THA",645,297
"R083Q04","TUR",339,349
"R083Q04","USA",402,239
"R101Q01","AUS",761,903
"R101Q01","AUT",420,364
"R101Q01","BEL",600,470
"R101Q01","CAN",1188,1069
"R101Q01","CHE",544,399
"R101Q01","CZE",414,367
"R101Q01","DEU",409,314
"R101Q01","DNK",342,434
"R101Q01","ESP",470,292
"R101Q01","EST",355,287
"R101Q01","FIN",415,259
"R101Q01","FRA",464,215
"R101Q01","GBR",658,976
"R101Q01","GRC",313,319
"R101Q01","HKG",364,240
"R101Q01","HRV",323,339
"R101Q01","HUN",292,348
"R101Q01","IRL",453,481
"R101Q01","ISL",137,228
"R101Q01","ISR",391,253
"R101Q01","ITA",797,494
"R101Q01","JPN",560,180
"R101Q01","KOR",508,141
"R101Q01","LTU",330,467
"R101Q01","LUX",336,276
"R101Q01","LVA",260,305
"R101Q01","MAC",254,254
"R101Q01","MNE",193,385
"R101Q01","NLD",263,333
"R101Q01","NOR",331,283
"R101Q01","NZL",241,262
"R101Q01","POL",384,365
"R101Q01","PRT",483,335
"R101Q01","QCH",709,418
"R101Q01","QES",2208,1407
"R101Q01","QUC",93,78
"R101Q01","QUE",90,115
"R101Q01","RUS",307,328
"R101Q01","SGP",372,344
"R101Q01","SVK",386,334
"R101Q01","SVN",364,380
"R101Q01","SWE",297,299
"R101Q01","TAP",555,343
"R101Q01","THA",408,496
"R101Q01","TUR",229,451
"R101Q01","USA",266,355
"R101Q02","AUS",1405,253
"R101Q02","AUT",655,126
"R101Q02","BEL",950,115
"R101Q02","CAN",1939,311
"R101Q02","CHE",806,138
"R101Q02","CZE",717,63
"R101Q02","DEU",642,82
"R101Q02","DNK",680,92
"R101Q02","ESP",659,101
"R101Q02","EST",587,57
"R101Q02","FIN",606,65
"R101Q02","FRA",593,84
"R101Q02","GBR",1361,268
"R101Q02","GRC",510,122
"R101Q02","HKG",537,72
"R101Q02","HRV",540,124
"R101Q02","HUN",580,58
"R101Q02","IRL",845,86
"R101Q02","ISL",276,86
"R101Q02","ISR",502,145
"R101Q02","ITA",1097,189
"R101Q02","JPN",595,143
"R101Q02","KOR",518,128
"R101Q02","LTU",626,167
"R101Q02","LUX",486,124
"R101Q02","LVA",500,64
"R101Q02","MAC",358,150
"R101Q02","MNE",380,199
"R101Q02","NLD",522,73
"R101Q02","NOR",518,99
"R101Q02","NZL",445,58
"R101Q02","POL",655,97
"R101Q02","PRT",729,90
"R101Q02","QCH",959,170
"R101Q02","QES",3112,497
"R101Q02","QUC",157,14
"R101Q02","QUE",182,24
"R101Q02","RUS",540,94
"R101Q02","SGP",588,129
"R101Q02","SVK",644,78
"R101Q02","SVN",634,109
"R101Q02","SWE",505,88
"R101Q02","TAP",822,72
"R101Q02","THA",669,232
"R101Q02","TUR",517,172
"R101Q02","USA",539,83
"R101Q03","AUS",991,662
"R101Q03","AUT",544,238
"R101Q03","BEL",696,361
"R101Q03","CAN",1336,915
"R101Q03","CHE",614,322
"R101Q03","CZE",579,199
"R101Q03","DEU",531,189
"R101Q03","DNK",524,249
"R101Q03","ESP",584,172
"R101Q03","EST",435,205
"R101Q03","FIN",533,137
"R101Q03","FRA",422,253
"R101Q03","GBR",949,679
"R101Q03","GRC",366,261
"R101Q03","HKG",487,121
"R101Q03","HRV",433,229
"R101Q03","HUN",428,210
"R101Q03","IRL",607,324
"R101Q03","ISL",191,167
"R101Q03","ISR",434,212
"R101Q03","ITA",830,455
"R101Q03","JPN",531,200
"R101Q03","KOR",458,193
"R101Q03","LTU",493,301
"R101Q03","LUX",378,233
"R101Q03","LVA",367,200
"R101Q03","MAC",294,211
"R101Q03","MNE",298,275
"R101Q03","NLD",427,168
"R101Q03","NOR",368,245
"R101Q03","NZL",293,212
"R101Q03","POL",502,247
"R101Q03","PRT",590,213
"R101Q03","QCH",709,415
"R101Q03","QES",2664,931
"R101Q03","QUC",114,55
"R101Q03","QUE",128,78
"R101Q03","RUS",411,220
"R101Q03","SGP",455,259
"R101Q03","SVK",452,268
"R101Q03","SVN",441,301
"R101Q03","SWE",428,161
"R101Q03","TAP",612,283
"R101Q03","THA",331,564
"R101Q03","TUR",311,372
"R101Q03","USA",358,263
"R101Q04","AUS",1323,316
"R101Q04","AUT",636,143
"R101Q04","BEL",885,165
"R101Q04","CAN",1899,348
"R101Q04","CHE",746,186
"R101Q04","CZE",642,131
"R101Q04","DEU",597,123
"R101Q04","DNK",592,177
"R101Q04","ESP",627,123
"R101Q04","EST",552,88
"R101Q04","FIN",491,176
"R101Q04","FRA",559,109
"R101Q04","GBR",1346,274
"R101Q04","GRC",479,148
"R101Q04","HKG",445,164
"R101Q04","HRV",488,175
"R101Q04","HUN",403,231
"R101Q04","IRL",794,134
"R101Q04","ISL",293,66
"R101Q04","ISR",533,111
"R101Q04","ITA",1082,196
"R101Q04","JPN",471,258
"R101Q04","KOR",497,150
"R101Q04","LTU",517,273
"R101Q04","LUX",494,110
"R101Q04","LVA",485,80
"R101Q04","MAC",338,166
"R101Q04","MNE",401,166
"R101Q04","NLD",506,87
"R101Q04","NOR",471,141
"R101Q04","NZL",399,94
"R101Q04","POL",637,106
"R101Q04","PRT",677,123
"R101Q04","QCH",750,374
"R101Q04","QES",2988,587
"R101Q04","QUC",146,23
"R101Q04","QUE",168,38
"R101Q04","RUS",516,110
"R101Q04","SGP",561,156
"R101Q04","SVK",509,204
"R101Q04","SVN",602,135
"R101Q04","SWE",480,107
"R101Q04","TAP",649,250
"R101Q04","THA",444,450
"R101Q04","TUR",468,221
"R101Q04","USA",482,137
"R101Q05","AUS",755,888
"R101Q05","AUT",353,426
"R101Q05","BEL",438,610
"R101Q05","CAN",999,1249
"R101Q05","CHE",390,537
"R101Q05","CZE",264,509
"R101Q05","DEU",361,362
"R101Q05","DNK",369,398
"R101Q05","ESP",193,558
"R101Q05","EST",341,300
"R101Q05","FIN",421,248
"R101Q05","FRA",296,372
"R101Q05","GBR",635,989
"R101Q05","GRC",235,392
"R101Q05","HKG",276,331
"R101Q05","HRV",280,381
"R101Q05","HUN",343,290
"R101Q05","IRL",399,526
"R101Q05","ISL",127,233
"R101Q05","ISR",225,420
"R101Q05","ITA",511,764
"R101Q05","JPN",266,459
"R101Q05","KOR",310,338
"R101Q05","LTU",363,426
"R101Q05","LUX",264,337
"R101Q05","LVA",312,252
"R101Q05","MAC",209,289
"R101Q05","MNE",184,394
"R101Q05","NLD",213,381
"R101Q05","NOR",305,303
"R101Q05","NZL",238,265
"R101Q05","POL",312,434
"R101Q05","PRT",343,453
"R101Q05","QCH",625,497
"R101Q05","QES",1004,2570
"R101Q05","QUC",101,69
"R101Q05","QUE",107,97
"R101Q05","RUS",291,330
"R101Q05","SGP",387,330
"R101Q05","SVK",246,469
"R101Q05","SVN",367,372
"R101Q05","SWE",250,333
"R101Q05","TAP",355,543
"R101Q05","THA",304,584
"R101Q05","TUR",191,497
"R101Q05","USA",288,330
"R102Q07","ARE",997,575
"R102Q07","AUS",1439,236
"R102Q07","AUT",641,142
"R102Q07","BEL",822,245
"R102Q07","BGR",441,204
"R102Q07","BRA",1599,599
"R102Q07","CAN",2058,220
"R102Q07","CHE",743,192
"R102Q07","CHL",716,58
"R102Q07","COL",939,342
"R102Q07","CRI",511,136
"R102Q07","CZE",611,157
"R102Q07","DEU",613,115
"R102Q07","DNK",626,142
"R102Q07","DOM",345,301
"R102Q07","ESP",715,52
"R102Q07","EST",590,44
"R102Q07","FIN",626,53
"R102Q07","FRA",574,100
"R102Q07","GBR",1405,209
"R102Q07","GRC",550,80
"R102Q07","HKG",584,38
"R102Q07","HRV",584,92
"R102Q07","HUN",576,72
"R102Q07","IRL",855,79
"R102Q07","ISL",313,70
"R102Q07","ISR",584,80
"R102Q07","ITA",1169,142
"R102Q07","JPN",595,170
"R102Q07","KOR",596,53
"R102Q07","LTU",607,130
"R102Q07","LUX",443,152
"R102Q07","LVA",454,104
"R102Q07","MAC",467,47
"R102Q07","MEX",684,123
"R102Q07","MNE",506,97
"R102Q07","NLD",429,191
"R102Q07","NOR",575,54
"R102Q07","NZL",436,66
"R102Q07","PER",565,127
"R102Q07","POL",667,63
"R102Q07","PRT",717,110
"R102Q07","QAT",1110,724
"R102Q07","QCH",931,242
"R102Q07","QES",3382,272
"R102Q07","QUC",167,14
"R102Q07","QUE",192,25
"R102Q07","RUS",533,120
"R102Q07","SGP",622,97
"R102Q07","SVK",551,165
"R102Q07","SVN",649,82
"R102Q07","SWE",487,116
"R102Q07","TAP",605,281
"R102Q07","THA",728,180
"R102Q07","TUN",335,171
"R102Q07","TUR",488,181
"R102Q07","URY",460,143
"R102Q07","USA",530,104
"R104Q01","ARE",731,789
"R104Q01","AUS",869,611
"R104Q01","AUT",459,275
"R104Q01","BEL",643,343
"R104Q01","BGR",258,340
"R104Q01","BRA",449,1259
"R104Q01","CAN",1393,809
"R104Q01","CHE",527,317
"R104Q01","CHL",400,307
"R104Q01","COL",552,696
"R104Q01","CRI",295,332
"R104Q01","CZE",413,307
"R104Q01","DEU",449,230
"R104Q01","DNK",430,281
"R104Q01","DOM",137,400
"R104Q01","ESP",442,273
"R104Q01","EST",419,190
"R104Q01","FIN",449,194
"R104Q01","FRA",430,227
"R104Q01","GBR",893,603
"R104Q01","GRC",302,286
"R104Q01","HKG",494,115
"R104Q01","HRV",403,221
"R104Q01","HUN",291,305
"R104Q01","IRL",526,350
"R104Q01","ISL",229,137
"R104Q01","ISR",415,280
"R104Q01","ITA",671,567
"R104Q01","JPN",412,252
"R104Q01","KOR",395,235
"R104Q01","LTU",376,323
"R104Q01","LUX",301,236
"R104Q01","LVA",282,237
"R104Q01","MAC",379,106
"R104Q01","MEX",369,387
"R104Q01","MNE",189,342
"R104Q01","NLD",365,229
"R104Q01","NOR",374,181
"R104Q01","NZL",317,158
"R104Q01","PER",238,365
"R104Q01","POL",352,300
"R104Q01","PRT",380,394
"R104Q01","QAT",716,1002
"R104Q01","QCH",730,368
"R104Q01","QES",2174,1269
"R104Q01","QUC",120,55
"R104Q01","QUE",111,94
"R104Q01","RUS",346,248
"R104Q01","SGP",524,166
"R104Q01","SVK",297,354
"R104Q01","SVN",436,248
"R104Q01","SWE",389,186
"R104Q01","TAP",672,217
"R104Q01","THA",297,556
"R104Q01","TUN",93,351
"R104Q01","TUR",251,372
"R104Q01","URY",303,264
"R104Q01","USA",339,252
"R104Q02","ARE",473,1049
"R104Q02","AUS",676,806
"R104Q02","AUT",270,471
"R104Q02","BEL",499,487
"R104Q02","BGR",194,416
"R104Q02","BRA",359,1322
"R104Q02","CAN",923,1271
"R104Q02","CHE",333,489
"R104Q02","CHL",285,444
"R104Q02","COL",361,894
"R104Q02","CRI",237,392
"R104Q02","CZE",383,334
"R104Q02","DEU",172,488
"R104Q02","DNK",371,354
"R104Q02","DOM",76,456
"R104Q02","ESP",257,457
"R104Q02","EST",232,374
"R104Q02","FIN",264,378
"R104Q02","FRA",322,326
"R104Q02","GBR",652,856
"R104Q02","GRC",234,357
"R104Q02","HKG",290,318
"R104Q02","HRV",238,388
"R104Q02","HUN",257,350
"R104Q02","IRL",406,475
"R104Q02","ISL",137,224
"R104Q02","ISR",249,446
"R104Q02","ITA",527,704
"R104Q02","JPN",237,418
"R104Q02","KOR",309,322
"R104Q02","LTU",259,452
"R104Q02","LUX",139,399
"R104Q02","LVA",231,292
"R104Q02","MAC",173,310
"R104Q02","MEX",263,496
"R104Q02","MNE",237,314
"R104Q02","NLD",235,364
"R104Q02","NOR",202,350
"R104Q02","NZL",219,260
"R104Q02","PER",145,449
"R104Q02","POL",323,339
"R104Q02","PRT",347,436
"R104Q02","QAT",562,1171
"R104Q02","QCH",395,708
"R104Q02","QES",1293,2136
"R104Q02","QUC",75,102
"R104Q02","QUE",82,122
"R104Q02","RUS",116,479
"R104Q02","SGP",281,410
"R104Q02","SVK",302,371
"R104Q02","SVN",361,317
"R104Q02","SWE",220,339
"R104Q02","TAP",389,495
"R104Q02","THA",412,441
"R104Q02","TUN",149,289
"R104Q02","TUR",249,395
"R104Q02","URY",192,373
"R104Q02","USA",257,343
"R104Q05","ARE",209,1296
"R104Q05","AUS",306,1128
"R104Q05","AUT",190,526
"R104Q05","BEL",209,749
"R104Q05","BGR",84,501
"R104Q05","BRA",106,1469
"R104Q05","CAN",483,1608
"R104Q05","CHE",227,572
"R104Q05","CHL",131,566
"R104Q05","COL",163,1066
"R104Q05","CRI",79,526
"R104Q05","CZE",143,549
"R104Q05","DEU",232,416
"R104Q05","DNK",118,594
"R104Q05","DOM",18,490
"R104Q05","ESP",159,530
"R104Q05","EST",150,438
"R104Q05","FIN",139,485
"R104Q05","FRA",152,481
"R104Q05","GBR",310,1151
"R104Q05","GRC",64,513
"R104Q05","HKG",272,301
"R104Q05","HRV",147,453
"R104Q05","HUN",109,486
"R104Q05","IRL",209,637
"R104Q05","ISL",80,267
"R104Q05","ISR",157,517
"R104Q05","ITA",211,952
"R104Q05","JPN",88,486
"R104Q05","KOR",158,402
"R104Q05","LTU",132,544
"R104Q05","LUX",111,417
"R104Q05","LVA",69,453
"R104Q05","MAC",192,271
"R104Q05","MEX",69,667
"R104Q05","MNE",45,500
"R104Q05","NLD",102,482
"R104Q05","NOR",114,419
"R104Q05","NZL",125,336
"R104Q05","PER",55,505
"R104Q05","POL",126,512
"R104Q05","PRT",132,614
"R104Q05","QAT",214,1487
"R104Q05","QCH",253,744
"R104Q05","QES",834,2433
"R104Q05","QUC",36,135
"R104Q05","QUE",38,159
"R104Q05","RUS",145,430
"R104Q05","SGP",252,414
"R104Q05","SVK",86,566
"R104Q05","SVN",109,556
"R104Q05","SWE",160,372
"R104Q05","TAP",260,576
"R104Q05","THA",92,734
"R104Q05","TUN",11,416
"R104Q05","TUR",35,601
"R104Q05","URY",77,457
"R104Q05","USA",105,483
"R111Q01","ARE",820,762
"R111Q01","AUS",1094,561
"R111Q01","AUT",557,225
"R111Q01","BEL",626,439
"R111Q01","BGR",378,293
"R111Q01","BRA",967,1396
"R111Q01","CAN",1572,742
"R111Q01","CHE",617,293
"R111Q01","CHL",547,259
"R111Q01","COL",744,629
"R111Q01","CRI",346,349
"R111Q01","CZE",530,256
"R111Q01","DEU",574,161
"R111Q01","DNK",563,203
"R111Q01","DOM",237,469
"R111Q01","ESP",531,243
"R111Q01","EST",449,182
"R111Q01","FIN",542,141
"R111Q01","FRA",431,281
"R111Q01","GBR",1028,558
"R111Q01","GRC",429,213
"R111Q01","HKG",526,99
"R111Q01","HRV",397,276
"R111Q01","HUN",457,206
"R111Q01","IRL",654,285
"R111Q01","ISL",243,149
"R111Q01","ISR",512,260
"R111Q01","ITA",912,421
"R111Q01","JPN",570,201
"R111Q01","KOR",526,117
"R111Q01","LTU",459,308
"R111Q01","LUX",370,236
"R111Q01","LVA",380,181
"R111Q01","MAC",412,94
"R111Q01","MEX",394,455
"R111Q01","MNE",292,321
"R111Q01","NLD",394,209
"R111Q01","NOR",450,172
"R111Q01","NZL",370,164
"R111Q01","PER",375,376
"R111Q01","POL",538,173
"R111Q01","PRT",448,423
"R111Q01","QAT",972,951
"R111Q01","QCH",958,188
"R111Q01","QES",2575,1150
"R111Q01","QUC",131,51
"R111Q01","QUE",130,81
"R111Q01","RUS",470,206
"R111Q01","SGP",557,147
"R111Q01","SVK",412,312
"R111Q01","SVN",469,246
"R111Q01","SWE",485,152
"R111Q01","TAP",722,183
"R111Q01","THA",549,400
"R111Q01","TUN",267,280
"R111Q01","TUR",365,297
"R111Q01","URY",363,325
"R111Q01","USA",441,198
"R220Q01","ARE",166,1202
"R220Q01","AUS",376,1094
"R220Q01","AUT",142,535
"R220Q01","BEL",270,682
"R220Q01","BGR",103,395
"R220Q01","BRA",118,1278
"R220Q01","CAN",534,1537
"R220Q01","CHE",216,603
"R220Q01","CHL",116,537
"R220Q01","COL",93,956
"R220Q01","CRI",55,483
"R220Q01","CZE",248,434
"R220Q01","DEU",150,474
"R220Q01","DNK",158,512
"R220Q01","DOM",20,384
"R220Q01","ESP",143,531
"R220Q01","EST",170,408
"R220Q01","FIN",175,435
"R220Q01","FRA",187,400
"R220Q01","GBR",401,1029
"R220Q01","GRC",48,476
"R220Q01","HKG",62,525
"R220Q01","HRV",120,472
"R220Q01","HUN",150,387
"R220Q01","IRL",259,618
"R220Q01","ISL",90,255
"R220Q01","ISR",92,545
"R220Q01","ITA",299,812
"R220Q01","JPN",294,395
"R220Q01","KOR",99,496
"R220Q01","LTU",132,476
"R220Q01","LUX",131,374
"R220Q01","LVA",143,366
"R220Q01","MAC",57,430
"R220Q01","MEX",85,582
"R220Q01","MNE",76,373
"R220Q01","NLD",125,437
"R220Q01","NOR",213,349
"R220Q01","NZL",135,317
"R220Q01","PER",47,481
"R220Q01","POL",196,466
"R220Q01","PRT",95,595
"R220Q01","QAT",152,1290
"R220Q01","QCH",250,785
"R220Q01","QES",726,2516
"R220Q01","QUC",50,126
"R220Q01","QUE",51,156
"R220Q01","RUS",123,433
"R220Q01","SGP",183,477
"R220Q01","SVK",161,448
"R220Q01","SVN",176,478
"R220Q01","SWE",149,348
"R220Q01","TAP",66,779
"R220Q01","THA",89,620
"R220Q01","TUN",21,359
"R220Q01","TUR",28,477
"R220Q01","URY",68,387
"R220Q01","USA",145,437
"R220Q02","ARE",635,926
"R220Q02","AUS",876,743
"R220Q02","AUT",409,340
"R220Q02","BEL",643,379
"R220Q02","BGR",295,337
"R220Q02","BRA",581,1390
"R220Q02","CAN",1266,955
"R220Q02","CHE",494,391
"R220Q02","CHL",369,358
"R220Q02","COL",455,781
"R220Q02","CRI",256,364
"R220Q02","CZE",456,285
"R220Q02","DEU",387,300
"R220Q02","DNK",411,332
"R220Q02","DOM",198,393
"R220Q02","ESP",346,380
"R220Q02","EST",352,271
"R220Q02","FIN",421,241
"R220Q02","FRA",375,272
"R220Q02","GBR",890,669
"R220Q02","GRC",256,359
"R220Q02","HKG",402,216
"R220Q02","HRV",343,308
"R220Q02","HUN",343,274
"R220Q02","IRL",551,376
"R220Q02","ISL",217,149
"R220Q02","ISR",391,364
"R220Q02","ITA",714,527
"R220Q02","JPN",406,333
"R220Q02","KOR",403,241
"R220Q02","LTU",313,401
"R220Q02","LUX",283,272
"R220Q02","LVA",300,244
"R220Q02","MAC",296,207
"R220Q02","MEX",271,490
"R220Q02","MNE",220,348
"R220Q02","NLD",346,269
"R220Q02","NOR",351,261
"R220Q02","NZL",290,187
"R220Q02","PER",275,357
"R220Q02","POL",396,327
"R220Q02","PRT",333,442
"R220Q02","QAT",675,1131
"R220Q02","QCH",683,473
"R220Q02","QES",1790,1716
"R220Q02","QUC",104,74
"R220Q02","QUE",117,98
"R220Q02","RUS",315,307
"R220Q02","SGP",445,264
"R220Q02","SVK",325,372
"R220Q02","SVN",378,334
"R220Q02","SWE",331,229
"R220Q02","TAP",522,365
"R220Q02","THA",325,547
"R220Q02","TUN",126,360
"R220Q02","TUR",241,421
"R220Q02","URY",232,302
"R220Q02","USA",352,263
"R220Q04","ARE",709,865
"R220Q04","AUS",848,774
"R220Q04","AUT",498,271
"R220Q04","BEL",730,300
"R220Q04","BGR",286,351
"R220Q04","BRA",906,1061
"R220Q04","CAN",1291,931
"R220Q04","CHE",605,287
"R220Q04","CHL",496,244
"R220Q04","COL",708,525
"R220Q04","CRI",381,249
"R220Q04","CZE",462,285
"R220Q04","DEU",518,178
"R220Q04","DNK",335,409
"R220Q04","DOM",202,399
"R220Q04","ESP",429,293
"R220Q04","EST",331,293
"R220Q04","FIN",529,136
"R220Q04","FRA",468,201
"R220Q04","GBR",798,791
"R220Q04","GRC",387,235
"R220Q04","HKG",466,153
"R220Q04","HRV",292,358
"R220Q04","HUN",325,295
"R220Q04","IRL",496,427
"R220Q04","ISL",211,153
"R220Q04","ISR",497,256
"R220Q04","ITA",950,313
"R220Q04","JPN",426,308
"R220Q04","KOR",415,230
"R220Q04","LTU",409,317
"R220Q04","LUX",377,193
"R220Q04","LVA",374,173
"R220Q04","MAC",358,143
"R220Q04","MEX",355,398
"R220Q04","MNE",209,373
"R220Q04","NLD",444,176
"R220Q04","NOR",379,244
"R220Q04","NZL",257,230
"R220Q04","PER",380,253
"R220Q04","POL",435,294
"R220Q04","PRT",447,334
"R220Q04","QAT",726,1103
"R220Q04","QCH",829,327
"R220Q04","QES",2141,1361
"R220Q04","QUC",100,78
"R220Q04","QUE",121,92
"R220Q04","RUS",409,226
"R220Q04","SGP",412,300
"R220Q04","SVK",411,288
"R220Q04","SVN",448,280
"R220Q04","SWE",360,206
"R220Q04","TAP",620,264
"R220Q04","THA",382,492
"R220Q04","TUN",278,213
"R220Q04","TUR",425,242
"R220Q04","URY",319,236
"R220Q04","USA",324,290
"R220Q05","ARE",1063,508
"R220Q05","AUS",1278,343
"R220Q05","AUT",642,122
"R220Q05","BEL",885,139
"R220Q05","BGR",447,184
"R220Q05","BRA",1253,690
"R220Q05","CAN",1790,435
"R220Q05","CHE",756,133
"R220Q05","CHL",635,105
"R220Q05","COL",943,290
"R220Q05","CRI",491,138
"R220Q05","CZE",646,103
"R220Q05","DEU",609,85
"R220Q05","DNK",612,131
"R220Q05","DOM",336,268
"R220Q05","ESP",465,122
"R220Q05","EST",533,89
"R220Q05","FIN",596,70
"R220Q05","FRA",561,101
"R220Q05","GBR",1272,320
"R220Q05","GRC",483,140
"R220Q05","HKG",554,63
"R220Q05","HRV",527,131
"R220Q05","HUN",487,130
"R220Q05","IRL",759,156
"R220Q05","ISL",290,77
"R220Q05","ISR",599,163
"R220Q05","ITA",1082,180
"R220Q05","JPN",612,124
"R220Q05","KOR",542,107
"R220Q05","LTU",609,116
"R220Q05","LUX",466,93
"R220Q05","LVA",466,78
"R220Q05","MAC",434,65
"R220Q05","MEX",496,254
"R220Q05","MNE",388,199
"R220Q05","NLD",506,113
"R220Q05","NOR",493,124
"R220Q05","NZL",404,81
"R220Q05","PER",455,174
"R220Q05","POL",634,95
"R220Q05","PRT",632,144
"R220Q05","QAT",1181,651
"R220Q05","QCH",1000,157
"R220Q05","QES",2434,727
"R220Q05","QUC",153,25
"R220Q05","QUE",176,37
"R220Q05","RUS",547,88
"R220Q05","SGP",562,151
"R220Q05","SVK",557,142
"R220Q05","SVN",600,130
"R220Q05","SWE",473,89
"R220Q05","TAP",786,101
"R220Q05","THA",584,285
"R220Q05","TUN",304,180
"R220Q05","TUR",462,205
"R220Q05","URY",415,143
"R220Q05","USA",481,133
"R220Q06","ARE",766,803
"R220Q06","AUS",874,744
"R220Q06","AUT",549,215
"R220Q06","BEL",713,298
"R220Q06","BGR",313,305
"R220Q06","BRA",943,955
"R220Q06","CAN",1260,957
"R220Q06","CHE",652,237
"R220Q06","CHL",478,258
"R220Q06","COL",629,599
"R220Q06","CRI",357,265
"R220Q06","CZE",556,192
"R220Q06","DEU",541,146
"R220Q06","DNK",501,239
"R220Q06","DOM",238,351
"R220Q06","ESP",497,223
"R220Q06","EST",333,288
"R220Q06","FIN",479,182
"R220Q06","FRA",447,210
"R220Q06","GBR",860,720
"R220Q06","GRC",362,259
"R220Q06","HKG",374,244
"R220Q06","HRV",403,249
"R220Q06","HUN",396,220
"R220Q06","IRL",539,376
"R220Q06","ISL",219,143
"R220Q06","ISR",416,335
"R220Q06","ITA",962,295
"R220Q06","JPN",399,327
"R220Q06","KOR",431,217
"R220Q06","LTU",421,305
"R220Q06","LUX",385,174
"R220Q06","LVA",345,200
"R220Q06","MAC",257,236
"R220Q06","MEX",350,399
"R220Q06","MNE",309,267
"R220Q06","NLD",415,204
"R220Q06","NOR",349,263
"R220Q06","NZL",276,206
"R220Q06","PER",307,316
"R220Q06","POL",457,265
"R220Q06","PRT",485,285
"R220Q06","QAT",754,1064
"R220Q06","QCH",700,456
"R220Q06","QES",2356,1120
"R220Q06","QUC",96,80
"R220Q06","QUE",136,72
"R220Q06","RUS",410,217
"R220Q06","SGP",425,280
"R220Q06","SVK",391,302
"R220Q06","SVN",480,249
"R220Q06","SWE",375,181
"R220Q06","TAP",514,373
"R220Q06","THA",418,452
"R220Q06","TUN",290,189
"R220Q06","TUR",352,305
"R220Q06","URY",316,229
"R220Q06","USA",324,286
"R227Q01","ARE",503,970
"R227Q01","AUS",921,731
"R227Q01","AUT",508,277
"R227Q01","BEL",649,401
"R227Q01","BGR",231,366
"R227Q01","BRA",797,1687
"R227Q01","CAN",1351,923
"R227Q01","CHE",553,311
"R227Q01","CHL",516,292
"R227Q01","COL",744,614
"R227Q01","CRI",356,324
"R227Q01","CZE",501,265
"R227Q01","DEU",513,228
"R227Q01","DNK",450,252
"R227Q01","DOM",169,417
"R227Q01","ESP",79,108
"R227Q01","EST",319,272
"R227Q01","FIN",502,170
"R227Q01","FRA",425,289
"R227Q01","GBR",782,777
"R227Q01","GRC",374,260
"R227Q01","HKG",523,83
"R227Q01","HRV",328,342
"R227Q01","HUN",351,263
"R227Q01","IRL",435,501
"R227Q01","ISL",221,115
"R227Q01","ISR",430,336
"R227Q01","ITA",724,603
"R227Q01","JPN",614,157
"R227Q01","KOR",537,109
"R227Q01","LTU",439,304
"R227Q01","LUX",356,252
"R227Q01","LVA",294,259
"R227Q01","MAC",387,119
